holiday,rain_1h,snow_1h,cloud_coverage_percentage,weather_main,weather_description,date_time,traffic_volume,year,month,hour,weekday,is_weekend,temp_celsius
,0.0,0.0,5,Clear,sky is clear,2017-06-05 22:00:00,1969,2017,6,22,Monday,False,21.61
,0.0,0.0,1,Clear,sky is clear,2017-06-05 23:00:00,1151,2017,6,23,Monday,False,20.0
,0.0,0.0,1,Clear,sky is clear,2017-06-06 00:00:00,686,2017,6,0,Tuesday,False,18.94
,0.0,0.0,1,Clear,sky is clear,2017-06-06 01:00:00,448,2017,6,1,Tuesday,False,16.95
,0.0,0.0,1,Clear,sky is clear,2017-06-06 02:00:00,294,2017,6,2,Tuesday,False,15.8
,0.0,0.0,1,Clear,sky is clear,2017-06-06 03:00:00,328,2017,6,3,Tuesday,False,14.74
,0.0,0.0,1,Clear,sky is clear,2017-06-06 04:00:00,850,2017,6,4,Tuesday,False,13.54
,0.0,0.0,1,Clear,sky is clear,2017-06-06 05:00:00,2962,2017,6,5,Tuesday,False,11.51
,0.0,0.0,1,Clear,sky is clear,2017-06-06 06:00:00,6013,2017,6,6,Tuesday,False,10.63
,0.0,0.0,1,Clear,sky is clear,2017-06-06 07:00:00,6173,2017,6,7,Tuesday,False,11.93
,0.0,0.0,5,Clear,sky is clear,2017-06-06 08:00:00,5771,2017,6,8,Tuesday,False,15.13
,0.0,0.0,5,Clear,sky is clear,2017-06-06 09:00:00,4905,2017,6,9,Tuesday,False,17.86
,0.0,0.0,5,Clear,sky is clear,2017-06-06 10:00:00,4523,2017,6,10,Tuesday,False,20.19
,0.0,0.0,1,Clear,sky is clear,2017-06-06 11:00:00,4603,2017,6,11,Tuesday,False,21.87
,0.0,0.0,1,Clear,sky is clear,2017-06-06 12:00:00,4807,2017,6,12,Tuesday,False,23.27
,0.0,0.0,1,Haze,haze,2017-06-06 13:00:00,4905,2017,6,13,Tuesday,False,24.33
,0.0,0.0,1,Clear,sky is clear,2017-06-06 14:00:00,5032,2017,6,14,Tuesday,False,25.33
,0.0,0.0,1,Haze,haze,2017-06-06 15:00:00,5476,2017,6,15,Tuesday,False,26.0
,0.0,0.0,1,Clear,sky is clear,2017-06-06 16:00:00,6238,2017,6,16,Tuesday,False,26.47
,0.0,0.0,1,Clear,sky is clear,2017-06-06 17:00:00,5627,2017,6,17,Tuesday,False,26.93
,0.0,0.0,1,Clear,sky is clear,2017-06-06 18:00:00,4360,2017,6,18,Tuesday,False,26.87
,0.0,0.0,20,Clouds,few clouds,2017-06-06 19:00:00,3485,2017,6,19,Tuesday,False,26.53
,0.0,0.0,1,Clear,sky is clear,2017-06-06 20:00:00,2974,2017,6,20,Tuesday,False,25.8
,0.0,0.0,40,Clouds,scattered clouds,2017-06-06 21:00:00,2798,2017,6,21,Tuesday,False,23.54
,0.0,0.0,40,Clouds,scattered clouds,2017-06-06 22:00:00,2220,2017,6,22,Tuesday,False,20.68
,0.0,0.0,1,Clear,sky is clear,2017-06-06 23:00:00,1254,2017,6,23,Tuesday,False,19.0
,0.0,0.0,1,Clear,sky is clear,2017-06-07 00:00:00,698,2017,6,0,Wednesday,False,17.61
,0.0,0.0,1,Clear,sky is clear,2017-06-07 01:00:00,440,2017,6,1,Wednesday,False,15.51
,0.0,0.0,1,Clear,sky is clear,2017-06-07 02:00:00,315,2017,6,2,Wednesday,False,14.63
,0.0,0.0,1,Clear,sky is clear,2017-06-07 03:00:00,357,2017,6,3,Wednesday,False,13.63
,0.0,0.0,1,Clear,sky is clear,2017-06-07 04:00:00,870,2017,6,4,Wednesday,False,12.46
,0.0,0.0,1,Clear,sky is clear,2017-06-07 05:00:00,3008,2017,6,5,Wednesday,False,11.73
,0.0,0.0,1,Clear,sky is clear,2017-06-07 06:00:00,5395,2017,6,6,Wednesday,False,11.94
,0.0,0.0,1,Clear,sky is clear,2017-06-07 07:00:00,5917,2017,6,7,Wednesday,False,13.49
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 08:00:00,6009,2017,6,8,Wednesday,False,17.72
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 09:00:00,5064,2017,6,9,Wednesday,False,21.19
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 10:00:00,4574,2017,6,10,Wednesday,False,23.06
,0.0,0.0,1,Clear,sky is clear,2017-06-07 11:00:00,4684,2017,6,11,Wednesday,False,24.6
,0.0,0.0,1,Clear,sky is clear,2017-06-07 12:00:00,4708,2017,6,12,Wednesday,False,26.47
,0.0,0.0,1,Clear,sky is clear,2017-06-07 13:00:00,4793,2017,6,13,Wednesday,False,27.46
,0.0,0.0,1,Clear,sky is clear,2017-06-07 14:00:00,5070,2017,6,14,Wednesday,False,28.12
,0.0,0.0,1,Clear,sky is clear,2017-06-07 15:00:00,5642,2017,6,15,Wednesday,False,29.12
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 16:00:00,6465,2017,6,16,Wednesday,False,29.81
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 17:00:00,5965,2017,6,17,Wednesday,False,29.88
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 18:00:00,4648,2017,6,18,Wednesday,False,29.6
,0.0,0.0,75,Clouds,broken clouds,2017-06-07 19:00:00,3693,2017,6,19,Wednesday,False,29.13
,0.0,0.0,90,Drizzle,light rain or drizzle,2017-06-07 20:00:00,3076,2017,6,20,Wednesday,False,27.54
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-07 20:00:00,3076,2017,6,20,Wednesday,False,27.54
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-07 21:00:00,2824,2017,6,21,Wednesday,False,25.74
,0.0,0.0,90,Drizzle,light rain or drizzle,2017-06-07 21:00:00,2824,2017,6,21,Wednesday,False,25.74
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-07 22:00:00,2349,2017,6,22,Wednesday,False,24.14
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-07 23:00:00,1422,2017,6,23,Wednesday,False,21.96
,0.0,0.0,90,Rain,heavy rain,2017-06-07 23:00:00,1422,2017,6,23,Wednesday,False,21.96
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-08 00:00:00,920,2017,6,0,Thursday,False,20.95
,0.0,0.0,1,Rain,light rain or drizzle,2017-06-08 01:00:00,563,2017,6,1,Thursday,False,20.5
,0.0,0.0,1,Drizzle,light rain or drizzle,2017-06-08 02:00:00,624,2017,6,2,Thursday,False,19.79
,0.0,0.0,1,Clear,sky is clear,2017-06-08 03:00:00,802,2017,6,3,Thursday,False,19.61
,0.0,0.0,1,Mist,mist,2017-06-08 04:00:00,1227,2017,6,4,Thursday,False,19.14
,0.0,0.0,40,Fog,fog,2017-06-08 05:00:00,3193,2017,6,5,Thursday,False,18.38
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 06:00:00,6083,2017,6,6,Thursday,False,18.6
,0.0,0.0,75,Clouds,broken clouds,2017-06-08 07:00:00,6473,2017,6,7,Thursday,False,18.65
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 08:00:00,6160,2017,6,8,Thursday,False,20.07
,0.0,0.0,20,Clouds,few clouds,2017-06-08 09:00:00,5031,2017,6,9,Thursday,False,21.13
,0.0,0.0,20,Clouds,few clouds,2017-06-08 10:00:00,4508,2017,6,10,Thursday,False,22.44
,0.0,0.0,20,Clouds,few clouds,2017-06-08 11:00:00,4794,2017,6,11,Thursday,False,23.73
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 12:00:00,5061,2017,6,12,Thursday,False,25.06
,0.0,0.0,75,Clouds,broken clouds,2017-06-08 13:00:00,4821,2017,6,13,Thursday,False,25.93
,0.0,0.0,75,Clouds,broken clouds,2017-06-08 14:00:00,5017,2017,6,14,Thursday,False,26.67
,0.0,0.0,75,Clouds,broken clouds,2017-06-08 15:00:00,5745,2017,6,15,Thursday,False,26.87
,0.0,0.0,1,Clear,sky is clear,2017-06-08 16:00:00,6500,2017,6,16,Thursday,False,27.4
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 17:00:00,5937,2017,6,17,Thursday,False,27.6
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 18:00:00,4630,2017,6,18,Thursday,False,27.27
,0.0,0.0,40,Clouds,scattered clouds,2017-06-08 19:00:00,3744,2017,6,19,Thursday,False,27.4
,0.0,0.0,1,Clear,sky is clear,2017-06-08 20:00:00,3162,2017,6,20,Thursday,False,26.74
,0.0,0.0,5,Clear,sky is clear,2017-06-08 21:00:00,3390,2017,6,21,Thursday,False,25.07
,0.0,0.0,1,Clear,sky is clear,2017-06-08 22:00:00,2537,2017,6,22,Thursday,False,22.63
,0.0,0.0,1,Clear,sky is clear,2017-06-08 23:00:00,1505,2017,6,23,Thursday,False,21.26
,0.0,0.0,1,Clear,sky is clear,2017-06-09 00:00:00,839,2017,6,0,Friday,False,19.88
,0.0,0.0,1,Clear,sky is clear,2017-06-09 01:00:00,469,2017,6,1,Friday,False,19.0
,0.0,0.0,1,Clear,sky is clear,2017-06-09 02:00:00,371,2017,6,2,Friday,False,18.47
,0.0,0.0,1,Clear,sky is clear,2017-06-09 03:00:00,388,2017,6,3,Friday,False,17.72
,0.0,0.0,1,Clear,sky is clear,2017-06-09 04:00:00,841,2017,6,4,Friday,False,16.93
,0.0,0.0,1,Clear,sky is clear,2017-06-09 05:00:00,2798,2017,6,5,Friday,False,16.2
,0.0,0.0,1,Clear,sky is clear,2017-06-09 06:00:00,5376,2017,6,6,Friday,False,15.6
,0.0,0.0,1,Clear,sky is clear,2017-06-09 07:00:00,6350,2017,6,7,Friday,False,16.13
,0.0,0.0,5,Clear,sky is clear,2017-06-09 08:00:00,5457,2017,6,8,Friday,False,18.19
,0.0,0.0,5,Clear,sky is clear,2017-06-09 09:00:00,4876,2017,6,9,Friday,False,20.21
,0.0,0.0,5,Clear,sky is clear,2017-06-09 10:00:00,4764,2017,6,10,Friday,False,22.13
,0.0,0.0,5,Clear,sky is clear,2017-06-09 11:00:00,4866,2017,6,11,Friday,False,23.57
,0.0,0.0,5,Clear,sky is clear,2017-06-09 12:00:00,4838,2017,6,12,Friday,False,25.21
,0.0,0.0,1,Clear,sky is clear,2017-06-09 13:00:00,4924,2017,6,13,Friday,False,26.21
,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 14:00:00,5233,2017,6,14,Friday,False,27.14
,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 15:00:00,5606,2017,6,15,Friday,False,27.79
,0.0,0.0,20,Clouds,few clouds,2017-06-09 16:00:00,5844,2017,6,16,Friday,False,28.36
,0.0,0.0,1,Clear,sky is clear,2017-06-09 17:00:00,5436,2017,6,17,Friday,False,28.5
,0.0,0.0,1,Clear,sky is clear,2017-06-09 18:00:00,4229,2017,6,18,Friday,False,29.0
,0.0,0.0,1,Clear,sky is clear,2017-06-09 19:00:00,4023,2017,6,19,Friday,False,28.57
,0.0,0.0,1,Clear,sky is clear,2017-06-09 20:00:00,3537,2017,6,20,Friday,False,27.93
,0.0,0.0,1,Clear,sky is clear,2017-06-09 21:00:00,3036,2017,6,21,Friday,False,26.65
,0.0,0.0,40,Clouds,scattered clouds,2017-06-09 22:00:00,2951,2017,6,22,Friday,False,25.22
,0.0,0.0,1,Clear,sky is clear,2017-06-09 23:00:00,3467,2017,6,23,Friday,False,24.5
,0.0,0.0,1,Clear,sky is clear,2017-06-10 00:00:00,1721,2017,6,0,Saturday,True,24.0
,0.0,0.0,1,Clear,sky is clear,2017-06-10 01:00:00,994,2017,6,1,Saturday,True,23.39
,0.0,0.0,1,Clear,sky is clear,2017-06-10 02:00:00,641,2017,6,2,Saturday,True,23.6
,0.0,0.0,1,Clear,sky is clear,2017-06-10 03:00:00,414,2017,6,3,Saturday,True,23.8
,0.0,0.0,1,Clear,sky is clear,2017-06-10 04:00:00,459,2017,6,4,Saturday,True,24.13
,0.0,0.0,1,Clear,sky is clear,2017-06-10 05:00:00,740,2017,6,5,Saturday,True,24.28
,0.0,0.0,1,Clear,sky is clear,2017-06-10 06:00:00,1383,2017,6,6,Saturday,True,23.86
,0.0,0.0,1,Clear,sky is clear,2017-06-10 07:00:00,2089,2017,6,7,Saturday,True,23.87
,0.0,0.0,1,Clear,sky is clear,2017-06-10 08:00:00,2929,2017,6,8,Saturday,True,24.36
,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 09:00:00,3648,2017,6,9,Saturday,True,26.0
,0.0,0.0,1,Clear,sky is clear,2017-06-10 10:00:00,3996,2017,6,10,Saturday,True,27.46
,0.0,0.0,5,Clear,sky is clear,2017-06-10 11:00:00,4307,2017,6,11,Saturday,True,29.28
,0.0,0.0,1,Clear,sky is clear,2017-06-10 12:00:00,4857,2017,6,12,Saturday,True,31.0
,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 13:00:00,4505,2017,6,13,Saturday,True,32.53
,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 14:00:00,4600,2017,6,14,Saturday,True,33.0
,0.0,0.0,90,Clouds,overcast clouds,2017-06-10 15:00:00,4550,2017,6,15,Saturday,True,33.6
,0.0,0.0,75,Clouds,broken clouds,2017-06-10 16:00:00,4231,2017,6,16,Saturday,True,33.87
,0.0,0.0,75,Clouds,broken clouds,2017-06-10 17:00:00,4149,2017,6,17,Saturday,True,33.53
,0.0,0.0,1,Clear,sky is clear,2017-06-10 18:00:00,3954,2017,6,18,Saturday,True,33.14
,0.0,0.0,75,Clouds,broken clouds,2017-06-10 19:00:00,3537,2017,6,19,Saturday,True,32.34
,0.0,0.0,1,Clear,sky is clear,2017-06-10 20:00:00,3235,2017,6,20,Saturday,True,31.47
,0.0,0.0,1,Clear,sky is clear,2017-06-10 21:00:00,3370,2017,6,21,Saturday,True,30.01
,0.0,0.0,40,Clouds,scattered clouds,2017-06-10 22:00:00,3604,2017,6,22,Saturday,True,27.48
,0.0,0.0,1,Clear,sky is clear,2017-06-10 23:00:00,2621,2017,6,23,Saturday,True,24.95
,0.0,0.0,1,Clear,sky is clear,2017-06-11 00:00:00,1743,2017,6,0,Sunday,True,23.81
,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 01:00:00,1123,2017,6,1,Sunday,True,22.47
,0.0,0.0,1,Clear,sky is clear,2017-06-11 02:00:00,718,2017,6,2,Sunday,True,22.21
,0.0,0.0,1,Clear,sky is clear,2017-06-11 03:00:00,466,2017,6,3,Sunday,True,21.47
,0.0,0.0,1,Clear,sky is clear,2017-06-11 04:00:00,338,2017,6,4,Sunday,True,20.74
,0.0,0.0,1,Clear,sky is clear,2017-06-11 05:00:00,537,2017,6,5,Sunday,True,21.46
,0.0,0.0,40,Clouds,scattered clouds,2017-06-11 06:00:00,877,2017,6,6,Sunday,True,21.8
,0.0,0.0,75,Clouds,broken clouds,2017-06-11 07:00:00,1131,2017,6,7,Sunday,True,22.34
,0.0,0.0,20,Thunderstorm,thunderstorm,2017-06-11 08:00:00,1568,2017,6,8,Sunday,True,22.54
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 09:00:00,1704,2017,6,9,Sunday,True,21.74
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 10:00:00,2709,2017,6,10,Sunday,True,16.4
,0.0,0.0,90,Mist,mist,2017-06-11 10:00:00,2709,2017,6,10,Sunday,True,16.4
,0.0,0.0,90,Rain,heavy rain,2017-06-11 10:00:00,2709,2017,6,10,Sunday,True,16.4
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 11:00:00,3401,2017,6,11,Sunday,True,16.07
,0.0,0.0,90,Mist,mist,2017-06-11 11:00:00,3401,2017,6,11,Sunday,True,16.07
,0.0,0.0,90,Rain,moderate rain,2017-06-11 11:00:00,3401,2017,6,11,Sunday,True,16.07
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-11 12:00:00,4039,2017,6,12,Sunday,True,16.4
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 12:00:00,4039,2017,6,12,Sunday,True,16.4
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 13:00:00,4325,2017,6,13,Sunday,True,18.2
,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 14:00:00,4346,2017,6,14,Sunday,True,20.33
,0.0,0.0,90,Clouds,overcast clouds,2017-06-11 15:00:00,4510,2017,6,15,Sunday,True,21.07
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 16:00:00,4451,2017,6,16,Sunday,True,21.79
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-11 16:00:00,4451,2017,6,16,Sunday,True,21.79
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-11 17:00:00,4137,2017,6,17,Sunday,True,21.58
,0.0,0.0,90,Drizzle,light rain or drizzle,2017-06-11 17:00:00,4137,2017,6,17,Sunday,True,21.58
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-11 17:00:00,4137,2017,6,17,Sunday,True,21.58
,0.0,0.0,75,Rain,light rain or drizzle,2017-06-11 18:00:00,3636,2017,6,18,Sunday,True,21.8
,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-11 18:00:00,3636,2017,6,18,Sunday,True,21.8
,0.0,0.0,40,Rain,heavy rain,2017-06-11 19:00:00,3214,2017,6,19,Sunday,True,21.8
,0.0,0.0,40,Mist,mist,2017-06-11 19:00:00,3214,2017,6,19,Sunday,True,21.8
,0.0,0.0,75,Rain,light rain or drizzle,2017-06-11 20:00:00,2960,2017,6,20,Sunday,True,21.72
,0.0,0.0,1,Clear,sky is clear,2017-06-11 21:00:00,2666,2017,6,21,Sunday,True,21.67
,0.0,0.0,90,Mist,mist,2017-06-11 22:00:00,2072,2017,6,22,Sunday,True,20.6
,0.0,0.0,90,Haze,haze,2017-06-11 22:00:00,2072,2017,6,22,Sunday,True,20.6
,0.0,0.0,1,Fog,fog,2017-06-11 23:00:00,1183,2017,6,23,Sunday,True,20.0
,0.0,0.0,1,Mist,mist,2017-06-11 23:00:00,1183,2017,6,23,Sunday,True,20.0
,0.0,0.0,1,Haze,haze,2017-06-11 23:00:00,1183,2017,6,23,Sunday,True,20.0
,0.0,0.0,1,Mist,mist,2017-06-12 00:00:00,658,2017,6,0,Monday,False,19.73
,0.0,0.0,1,Fog,fog,2017-06-12 00:00:00,658,2017,6,0,Monday,False,19.73
,0.0,0.0,1,Haze,haze,2017-06-12 00:00:00,658,2017,6,0,Monday,False,19.73
,0.0,0.0,90,Mist,mist,2017-06-12 01:00:00,412,2017,6,1,Monday,False,19.14
,0.0,0.0,90,Fog,fog,2017-06-12 01:00:00,412,2017,6,1,Monday,False,19.14
,0.0,0.0,90,Fog,fog,2017-06-12 02:00:00,308,2017,6,2,Monday,False,18.81
,0.0,0.0,90,Mist,mist,2017-06-12 02:00:00,308,2017,6,2,Monday,False,18.81
,0.0,0.0,90,Fog,fog,2017-06-12 03:00:00,320,2017,6,3,Monday,False,18.26
,0.0,0.0,90,Mist,mist,2017-06-12 03:00:00,320,2017,6,3,Monday,False,18.26
,0.0,0.0,90,Fog,fog,2017-06-12 04:00:00,880,2017,6,4,Monday,False,17.94
,0.0,0.0,90,Mist,mist,2017-06-12 04:00:00,880,2017,6,4,Monday,False,17.94
,0.0,0.0,1,Fog,fog,2017-06-12 05:00:00,2830,2017,6,5,Monday,False,17.87
,0.0,0.0,1,Mist,mist,2017-06-12 05:00:00,2830,2017,6,5,Monday,False,17.87
,0.0,0.0,90,Mist,mist,2017-06-12 06:00:00,5621,2017,6,6,Monday,False,17.46
,0.0,0.0,90,Fog,fog,2017-06-12 06:00:00,5621,2017,6,6,Monday,False,17.46
,0.0,0.0,90,Mist,mist,2017-06-12 07:00:00,6068,2017,6,7,Monday,False,17.46
,0.0,0.0,90,Fog,fog,2017-06-12 07:00:00,6068,2017,6,7,Monday,False,17.46
,0.0,0.0,20,Mist,mist,2017-06-12 08:00:00,5716,2017,6,8,Monday,False,18.06
,0.0,0.0,20,Fog,fog,2017-06-12 08:00:00,5716,2017,6,8,Monday,False,18.06
,0.0,0.0,40,Mist,mist,2017-06-12 09:00:00,4766,2017,6,9,Monday,False,20.0
,0.0,0.0,75,Mist,mist,2017-06-12 10:00:00,4229,2017,6,10,Monday,False,22.2
,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 11:00:00,4515,2017,6,11,Monday,False,23.62
,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 12:00:00,4880,2017,6,12,Monday,False,25.71
,0.0,0.0,75,Clouds,broken clouds,2017-06-12 13:00:00,4843,2017,6,13,Monday,False,26.87
,0.0,0.0,1,Thunderstorm,thunderstorm,2017-06-12 14:00:00,5002,2017,6,14,Monday,False,26.26
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-12 15:00:00,5287,2017,6,15,Monday,False,24.51
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-12 15:00:00,5287,2017,6,15,Monday,False,24.51
,0.0,0.0,75,Rain,moderate rain,2017-06-12 16:00:00,5927,2017,6,16,Monday,False,21.53
,0.0,0.0,75,Mist,mist,2017-06-12 16:00:00,5927,2017,6,16,Monday,False,21.53
,0.0,0.0,75,Rain,moderate rain,2017-06-12 17:00:00,5666,2017,6,17,Monday,False,21.62
,0.0,0.0,75,Mist,mist,2017-06-12 17:00:00,5666,2017,6,17,Monday,False,21.62
,0.0,0.0,75,Rain,light rain or drizzle,2017-06-12 18:00:00,4342,2017,6,18,Monday,False,21.44
,0.0,0.0,75,Mist,mist,2017-06-12 18:00:00,4342,2017,6,18,Monday,False,21.44
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-12 19:00:00,3056,2017,6,19,Monday,False,22.13
,0.0,0.0,75,Clouds,broken clouds,2017-06-12 20:00:00,2608,2017,6,20,Monday,False,22.81
,0.0,0.0,75,Clouds,broken clouds,2017-06-12 21:00:00,2421,2017,6,21,Monday,False,22.25
,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 22:00:00,1969,2017,6,22,Monday,False,20.87
,0.0,0.0,75,Mist,mist,2017-06-12 23:00:00,1250,2017,6,23,Monday,False,20.19
,0.0,0.0,1,Clear,sky is clear,2017-06-13 00:00:00,750,2017,6,0,Tuesday,False,19.75
,0.0,0.0,1,Mist,mist,2017-06-13 01:00:00,423,2017,6,1,Tuesday,False,19.4
,0.0,0.0,1,Mist,mist,2017-06-13 02:00:00,293,2017,6,2,Tuesday,False,18.86
,0.0,0.0,1,Clear,sky is clear,2017-06-13 03:00:00,310,2017,6,3,Tuesday,False,19.07
,0.0,0.0,1,Clear,sky is clear,2017-06-13 04:00:00,883,2017,6,4,Tuesday,False,18.93
,0.0,0.0,1,Clear,sky is clear,2017-06-13 05:00:00,3010,2017,6,5,Tuesday,False,19.07
,0.0,0.0,1,Clear,sky is clear,2017-06-13 06:00:00,5800,2017,6,6,Tuesday,False,19.07
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 07:00:00,6242,2017,6,7,Tuesday,False,19.27
,0.0,0.0,40,Rain,light rain or drizzle,2017-06-13 08:00:00,5855,2017,6,8,Tuesday,False,20.26
,0.0,0.0,1,Clear,sky is clear,2017-06-13 09:00:00,5000,2017,6,9,Tuesday,False,21.53
,0.0,0.0,1,Clear,sky is clear,2017-06-13 10:00:00,4357,2017,6,10,Tuesday,False,22.86
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 11:00:00,4719,2017,6,11,Tuesday,False,24.0
,0.0,0.0,40,Thunderstorm,thunderstorm,2017-06-13 12:00:00,4934,2017,6,12,Tuesday,False,24.8
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 13:00:00,4991,2017,6,13,Tuesday,False,25.33
,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 14:00:00,4984,2017,6,14,Tuesday,False,26.6
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 15:00:00,5559,2017,6,15,Tuesday,False,27.6
,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 16:00:00,6262,2017,6,16,Tuesday,False,28.4
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 17:00:00,6006,2017,6,17,Tuesday,False,29.66
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 18:00:00,4601,2017,6,18,Tuesday,False,30.07
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 19:00:00,3321,2017,6,19,Tuesday,False,30.27
,0.0,0.0,75,Clouds,broken clouds,2017-06-13 20:00:00,3114,2017,6,20,Tuesday,False,30.0
,0.0,0.0,40,Clouds,scattered clouds,2017-06-13 21:00:00,2964,2017,6,21,Tuesday,False,28.87
,0.0,0.0,1,Clear,sky is clear,2017-06-13 22:00:00,2805,2017,6,22,Tuesday,False,27.93
,0.0,0.0,1,Clear,sky is clear,2017-06-13 23:00:00,1328,2017,6,23,Tuesday,False,27.07
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-14 00:00:00,704,2017,6,0,Wednesday,False,26.53
,0.0,0.0,90,Rain,moderate rain,2017-06-14 00:00:00,704,2017,6,0,Wednesday,False,26.53
,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-14 01:00:00,408,2017,6,1,Wednesday,False,22.45
,0.0,0.0,75,Mist,mist,2017-06-14 01:00:00,408,2017,6,1,Wednesday,False,22.45
,0.0,0.0,75,Rain,heavy rain,2017-06-14 01:00:00,408,2017,6,1,Wednesday,False,22.45
,0.0,0.0,75,Drizzle,light rain or drizzle,2017-06-14 01:00:00,408,2017,6,1,Wednesday,False,22.45
,0.0,0.0,90,Rain,heavy rain,2017-06-14 02:00:00,310,2017,6,2,Wednesday,False,18.6
,0.0,0.0,90,Drizzle,light rain or drizzle,2017-06-14 02:00:00,310,2017,6,2,Wednesday,False,18.6
,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-14 02:00:00,310,2017,6,2,Wednesday,False,18.6
,0.0,0.0,40,Rain,light rain or drizzle,2017-06-14 03:00:00,369,2017,6,3,Wednesday,False,18.6
,0.0,0.0,40,Drizzle,light rain or drizzle,2017-06-14 03:00:00,369,2017,6,3,Wednesday,False,18.6
,0.0,0.0,20,Clouds,few clouds,2017-06-14 04:00:00,854,2017,6,4,Wednesday,False,18.2
,0.0,0.0,1,Clear,sky is clear,2017-06-14 05:00:00,2890,2017,6,5,Wednesday,False,18.14
,0.0,0.0,90,Rain,light rain or drizzle,2017-06-14 06:00:00,5880,2017,6,6,Wednesday,False,18.6
,0.0,0.0,75,Rain,light rain or drizzle,2017-06-14 07:00:00,5538,2017,6,7,Wednesday,False,18.8
,0.0,0.0,75,Drizzle,light rain or drizzle,2017-06-14 07:00:00,5538,2017,6,7,Wednesday,False,18.8
,0.0,0.0,75,Rain,light rain or drizzle,2017-06-14 08:00:00,5629,2017,6,8,Wednesday,False,19.6
,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 09:00:00,5020,2017,6,9,Wednesday,False,20.79
,0.0,0.0,1,Clear,sky is clear,2017-06-14 10:00:00,4555,2017,6,10,Wednesday,False,22.57
,0.0,0.0,75,Clouds,broken clouds,2017-06-14 11:00:00,4866,2017,6,11,Wednesday,False,23.8
,0.0,0.0,75,Clouds,broken clouds,2017-06-14 12:00:00,4996,2017,6,12,Wednesday,False,24.68
,0.0,0.0,1,Clear,sky is clear,2017-06-14 13:00:00,4867,2017,6,13,Wednesday,False,25.13
,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 14:00:00,5157,2017,6,14,Wednesday,False,25.5
,0.0,0.0,1,Clear,sky is clear,2017-06-14 15:00:00,5681,2017,6,15,Wednesday,False,26.47
,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 16:00:00,6593,2017,6,16,Wednesday,False,27.31
,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 17:00:00,6055,2017,6,17,Wednesday,False,27.5
